"SID","DeviceID","ObservationTimestamp","LocalTimestamp","AirTemperature","BarometricPressure","RelativeHumidity","Hour","PredictedTemperature","Residuals"
"2024-11-12T18:57:03Z_uu90853psl","uu90853psl","11/12/2024 18:57",2024-11-13 02:57:00,17.12,1016.78,81.17,2,19.0917879966943,-1.97178799669434
"2024-11-12T19:12:22Z_uu90853psl","uu90853psl","11/12/2024 19:12",2024-11-13 03:12:00,16.95,1016.93,81.61,3,18.9662478258853,-2.01624782588525
"2024-11-12T19:28:06Z_uu90853psl","uu90853psl","11/12/2024 19:28",2024-11-13 03:28:00,16.89,1017.01,80.71,3,19.0561538828816,-2.16615388288159
"2024-11-12T19:43:25Z_uu90853psl","uu90853psl","11/12/2024 19:43",2024-11-13 03:43:00,16.87,1017.08,78.01,3,19.3992132587502,-2.52921325875015
"2024-11-12T19:58:44Z_uu90853psl","uu90853psl","11/12/2024 19:58",2024-11-13 03:58:00,17.07,1017.3,76.16,3,19.5600524396743,-2.49005243967435
"2024-11-12T20:14:04Z_uu90853psl","uu90853psl","11/12/2024 20:14",2024-11-13 04:14:00,17.22,1017.28,74.54,4,19.7926360340338,-2.57263603403385
"2024-11-12T20:29:26Z_uu90853psl","uu90853psl","11/12/2024 20:29",2024-11-13 04:29:00,17.23,1017.35,73.54,4,19.9006806756831,-2.67068067568308
"2024-11-12T20:44:48Z_uu90853psl","uu90853psl","11/12/2024 20:44",2024-11-13 04:44:00,17.18,1017.55,72.41,4,19.970612581512,-2.79061258151201
"2024-11-12T21:00:08Z_uu90853psl","uu90853psl","11/12/2024 21:00",2024-11-13 05:00:00,17.19,1017.77,73.02,5,19.7913716176248,-2.60137161762477
"2024-11-12T21:15:27Z_uu90853psl","uu90853psl","11/12/2024 21:15",2024-11-13 05:15:00,17.1,1017.92,72.52,5,19.7957807704428,-2.69578077044282
"2024-11-12T21:30:47Z_uu90853psl","uu90853psl","11/12/2024 21:30",2024-11-13 05:30:00,16.95,1018.32,72.08,5,19.6840405725246,-2.73404057252462
"2024-11-12T21:46:06Z_uu90853psl","uu90853psl","11/12/2024 21:46",2024-11-13 05:46:00,16.87,1018.39,72.4,5,19.6096031852507,-2.73960318525071
"2024-11-12T22:01:29Z_uu90853psl","uu90853psl","11/12/2024 22:01",2024-11-13 06:01:00,16.86,1018.44,72.56,6,19.5659132088303,-2.70591320883028
"2024-11-12T22:17:03Z_uu90853psl","uu90853psl","11/12/2024 22:17",2024-11-13 06:17:00,16.88,1018.66,72.47,6,19.4834430178569,-2.60344301785686
"2024-11-12T22:32:27Z_uu90853psl","uu90853psl","11/12/2024 22:32",2024-11-13 06:32:00,16.96,1018.74,72.75,6,19.4102212005128,-2.45022120051282
"2024-11-12T22:47:46Z_uu90853psl","uu90853psl","11/12/2024 22:47",2024-11-13 06:47:00,17.25,1019.03,71.86,6,19.4081468589276,-2.15814685892761
"2024-11-12T23:03:18Z_uu90853psl","uu90853psl","11/12/2024 23:03",2024-11-13 07:03:00,18.07,1019,70.69,7,19.582834859222,-1.51283485922195
"2024-11-12T23:18:37Z_uu90853psl","uu90853psl","11/12/2024 23:18",2024-11-13 07:18:00,19.15,1018.99,68.2,7,19.9313765113948,-0.781376511394839
"2024-11-12T23:34:03Z_uu90853psl","uu90853psl","11/12/2024 23:34",2024-11-13 07:34:00,20.31,1018.69,62.55,7,20.84188054844,-0.531880548440039
"2024-11-12T23:49:22Z_uu90853psl","uu90853psl","11/12/2024 23:49",2024-11-13 07:49:00,21.06,1018.45,60.45,7,21.235733391717,-0.175733391716999
"2024-11-13T00:04:44Z_uu90853psl","uu90853psl","11/13/2024 0:04",2024-11-13 08:04:00,21.87,1018.73,59.71,8,21.2172366444583,0.65276335554173
"2024-11-13T00:20:10Z_uu90853psl","uu90853psl","11/13/2024 0:20",2024-11-13 08:20:00,23.04,1018.66,57.59,8,21.5405131620821,1.49948683791794
"2024-11-13T00:35:28Z_uu90853psl","uu90853psl","11/13/2024 0:35",2024-11-13 08:35:00,23.63,1018.64,52.45,8,22.2597155002368,1.37028449976324
"2024-11-13T00:50:47Z_uu90853psl","uu90853psl","11/13/2024 0:50",2024-11-13 08:50:00,23.95,1018.52,51.69,8,22.4165511730966,1.53344882690336
"2024-11-13T01:06:12Z_uu90853psl","uu90853psl","11/13/2024 1:06",2024-11-13 09:06:00,23.86,1018.4,52.25,9,22.3909048170334,1.46909518296664
"2024-11-13T01:21:32Z_uu90853psl","uu90853psl","11/13/2024 1:21",2024-11-13 09:21:00,24,1018.15,51.55,9,22.595530303005,1.40446969699496
"2024-11-13T01:36:51Z_uu90853psl","uu90853psl","11/13/2024 1:36",2024-11-13 09:36:00,24.31,1017.9,49.43,9,22.9964622140304,1.31353778596959
"2024-11-13T01:52:24Z_uu90853psl","uu90853psl","11/13/2024 1:52",2024-11-13 09:52:00,24.8,1017.8,49,9,23.0990490026149,1.70095099738512
"2024-11-13T02:07:51Z_uu90853psl","uu90853psl","11/13/2024 2:07",2024-11-13 10:07:00,25.14,1017.56,47.83,10,23.3643349618778,1.77566503812218
"2024-11-13T02:23:16Z_uu90853psl","uu90853psl","11/13/2024 2:23",2024-11-13 10:23:00,25.62,1017.31,48.1,10,23.4348638053832,2.18513619461685
"2024-11-13T02:38:37Z_uu90853psl","uu90853psl","11/13/2024 2:38",2024-11-13 10:38:00,26.1,1017.17,44.5,10,23.9929407053952,2.10705929460482
"2024-11-13T02:54:00Z_uu90853psl","uu90853psl","11/13/2024 2:54",2024-11-13 10:54:00,26.46,1016.83,44.5,10,24.1396231151538,2.32037688484619
"2024-11-13T03:09:18Z_uu90853psl","uu90853psl","11/13/2024 3:09",2024-11-13 11:09:00,27.07,1016.56,44.03,11,24.3210808670699,2.74891913293011
"2024-11-13T03:24:37Z_uu90853psl","uu90853psl","11/13/2024 3:24",2024-11-13 11:24:00,27.53,1016.3,42.22,11,24.6834713386129,2.84652866138713
"2024-11-13T03:40:03Z_uu90853psl","uu90853psl","11/13/2024 3:40",2024-11-13 11:40:00,27.95,1015.9,40.16,11,25.1408214397947,2.80917856020534
"2024-11-13T03:55:23Z_uu90853psl","uu90853psl","11/13/2024 3:55",2024-11-13 11:55:00,28.29,1015.57,39.54,11,25.3689009170404,2.92109908295964
"2024-11-13T04:10:41Z_uu90853psl","uu90853psl","11/13/2024 4:10",2024-11-13 12:10:00,28.55,1015.34,38.37,12,25.6298726877809,2.92012731221905
"2024-11-13T04:25:59Z_uu90853psl","uu90853psl","11/13/2024 4:25",2024-11-13 12:25:00,28.84,1014.96,35.25,12,26.2251330109019,2.61486698909814
"2024-11-13T04:41:21Z_uu90853psl","uu90853psl","11/13/2024 4:41",2024-11-13 12:41:00,29.37,1014.73,30.93,12,26.9215732597546,2.44842674024537
"2024-11-13T04:56:40Z_uu90853psl","uu90853psl","11/13/2024 4:56",2024-11-13 12:56:00,29.97,1014.35,31.22,12,27.045421674824,2.924578325176
"2024-11-13T05:12:06Z_uu90853psl","uu90853psl","11/13/2024 5:12",2024-11-13 13:12:00,30.46,1014.23,27.79,13,27.5713687243694,2.88863127563057
"2024-11-13T05:27:25Z_uu90853psl","uu90853psl","11/13/2024 5:27",2024-11-13 13:27:00,31.23,1014.11,27.78,13,27.6245214262503,3.60547857374973
"2024-11-13T05:35:53Z_uu90853psl","uu90853psl","11/13/2024 5:35",2024-11-13 13:35:00,31.48,1013.97,26.07,13,27.921317239395,3.55868276060502
"2024-11-13T05:51:11Z_uu90853psl","uu90853psl","11/13/2024 5:51",2024-11-13 13:51:00,32.59,1013.67,26.18,13,28.0355360593208,4.5544639406792
"2024-11-13T06:06:31Z_uu90853psl","uu90853psl","11/13/2024 6:06",2024-11-13 14:06:00,32.88,1013.38,27.44,14,27.986460135223,4.89353986477701
"2024-11-13T06:21:53Z_uu90853psl","uu90853psl","11/13/2024 6:21",2024-11-13 14:21:00,33.95,1013.28,32.86,14,27.2803197501705,6.66968024982946
"2024-11-13T06:37:19Z_uu90853psl","uu90853psl","11/13/2024 6:37",2024-11-13 14:37:00,34.27,1013.19,32.85,14,27.3205298864844,6.94947011351559
"2024-11-13T06:52:45Z_uu90853psl","uu90853psl","11/13/2024 6:52",2024-11-13 14:52:00,34.16,1013.06,32.51,14,27.4236172841184,6.73638271588165
"2024-11-13T07:08:04Z_uu90853psl","uu90853psl","11/13/2024 7:08",2024-11-13 15:08:00,33.97,1013.09,32.38,15,27.4286464335211,6.5413535664789
"2024-11-13T07:23:24Z_uu90853psl","uu90853psl","11/13/2024 7:23",2024-11-13 15:23:00,33.93,1013.15,32,15,27.4552940076833,6.47470599231669
"2024-11-13T07:38:46Z_uu90853psl","uu90853psl","11/13/2024 7:38",2024-11-13 15:38:00,33.09,1013.03,32.94,15,27.377114946324,5.71288505367604
"2024-11-13T07:54:28Z_uu90853psl","uu90853psl","11/13/2024 7:54",2024-11-13 15:54:00,32.63,1013.15,33.33,15,27.2714295391471,5.35857046085295
"2024-11-13T08:09:54Z_uu90853psl","uu90853psl","11/13/2024 8:09",2024-11-13 16:09:00,31.87,1013.24,34.82,16,27.0266183401011,4.8433816598989
"2024-11-13T08:25:13Z_uu90853psl","uu90853psl","11/13/2024 8:25",2024-11-13 16:25:00,31.29,1013.21,36.58,16,26.7962515337704,4.49374846622959
"2024-11-13T08:40:31Z_uu90853psl","uu90853psl","11/13/2024 8:40",2024-11-13 16:40:00,31.04,1013.09,35.93,16,26.9378803708867,4.10211962911327
"2024-11-13T08:55:49Z_uu90853psl","uu90853psl","11/13/2024 8:55",2024-11-13 16:55:00,30.75,1012.98,36.48,16,26.9093022659142,3.84069773408579
"2024-11-13T09:11:08Z_uu90853psl","uu90853psl","11/13/2024 9:11",2024-11-13 17:11:00,30.56,1012.97,37.03,17,26.8375822757185,3.72241772428149
"2024-11-13T09:26:34Z_uu90853psl","uu90853psl","11/13/2024 9:26",2024-11-13 17:26:00,30.2,1013,37.27,17,26.7914611594382,3.40853884056176
"2024-11-13T09:41:52Z_uu90853psl","uu90853psl","11/13/2024 9:41",2024-11-13 17:41:00,30,1012.96,38.46,17,26.644207599574,3.35579240042599
"2024-11-13T09:57:18Z_uu90853psl","uu90853psl","11/13/2024 9:57",2024-11-13 17:57:00,29.73,1013.1,40.01,17,26.3695308202382,3.36046917976183
"2024-11-13T10:12:37Z_uu90853psl","uu90853psl","11/13/2024 10:12",2024-11-13 18:12:00,29.38,1013.12,41.36,18,26.1742730954312,3.2057269045688
"2024-11-13T10:28:03Z_uu90853psl","uu90853psl","11/13/2024 10:28",2024-11-13 18:28:00,28.98,1013.23,42.96,18,25.905626683597,3.07437331640301
"2024-11-13T10:43:22Z_uu90853psl","uu90853psl","11/13/2024 10:43",2024-11-13 18:43:00,28.43,1013.34,44.8,18,25.6038017210495,2.82619827895047
"2024-11-13T10:58:40Z_uu90853psl","uu90853psl","11/13/2024 10:58",2024-11-13 18:58:00,28.04,1013.37,46.13,18,25.4069946869463,2.63300531305369
"2024-11-13T11:14:02Z_uu90853psl","uu90853psl","11/13/2024 11:14",2024-11-13 19:14:00,27.61,1013.49,47.15,19,25.214215584147,2.39578441585298
"2024-11-13T11:29:28Z_uu90853psl","uu90853psl","11/13/2024 11:29",2024-11-13 19:29:00,27.17,1013.51,48.28,19,25.0493715308272,2.1206284691728
"2024-11-13T11:44:46Z_uu90853psl","uu90853psl","11/13/2024 11:44",2024-11-13 19:44:00,26.7,1013.64,49.92,19,24.7665669834962,1.93343301650383
"2024-11-13T12:00:05Z_uu90853psl","uu90853psl","11/13/2024 12:00",2024-11-13 20:00:00,26.21,1013.78,50.75,20,24.5914258563003,1.61857414369974
"2024-11-13T12:15:24Z_uu90853psl","uu90853psl","11/13/2024 12:15",2024-11-13 20:15:00,25.77,1013.89,51.46,20,24.445816570028,1.32418342997204
"2024-11-13T12:30:43Z_uu90853psl","uu90853psl","11/13/2024 12:30",2024-11-13 20:30:00,25.29,1013.91,50.63,20,24.5519306808669,0.73806931913311
"2024-11-13T12:46:20Z_uu90853psl","uu90853psl","11/13/2024 12:46",2024-11-13 20:46:00,24.73,1013.82,48.97,20,24.8202433533347,-0.09024335333471
"2024-11-13T13:01:55Z_uu90853psl","uu90853psl","11/13/2024 13:01",2024-11-13 21:01:00,24.44,1014.07,49.1,21,24.6944169253071,-0.254416925307137
"2024-11-13T13:17:14Z_uu90853psl","uu90853psl","11/13/2024 13:17",2024-11-13 21:17:00,24.19,1014.32,49.78,21,24.4925563185616,-0.302556318561624
"2024-11-13T13:32:32Z_uu90853psl","uu90853psl","11/13/2024 13:32",2024-11-13 21:32:00,23.85,1013.93,51.16,21,24.4700330043303,-0.620033004330338
"2024-11-13T13:48:04Z_uu90853psl","uu90853psl","11/13/2024 13:48",2024-11-13 21:48:00,23.67,1013.92,52.56,21,24.280805647025,-0.610805647024996
"2024-11-13T14:03:23Z_uu90853psl","uu90853psl","11/13/2024 14:03",2024-11-13 22:03:00,23.45,1013.77,54.2,22,24.1187983783188,-0.66879837831879
"2024-11-13T14:18:48Z_uu90853psl","uu90853psl","11/13/2024 14:18",2024-11-13 22:18:00,23.23,1013.49,55.69,22,24.0336121545984,-0.803612154598426
"2024-11-13T14:34:07Z_uu90853psl","uu90853psl","11/13/2024 14:34",2024-11-13 22:34:00,23.11,1013.56,56.39,22,23.9066420620284,-0.796642062028386
"2024-11-13T14:49:26Z_uu90853psl","uu90853psl","11/13/2024 14:49",2024-11-13 22:49:00,22.95,1013.25,57.44,22,23.8952257468494,-0.945225746849381
"2024-11-13T15:04:45Z_uu90853psl","uu90853psl","11/13/2024 15:04",2024-11-13 23:04:00,22.85,1013.21,58.99,23,23.6982043609151,-0.848204360915126
"2024-11-13T15:20:02Z_uu90853psl","uu90853psl","11/13/2024 15:20",2024-11-13 23:20:00,22.57,1013.15,60.53,23,23.5111937916386,-0.941193791638639
"2024-11-13T15:35:49Z_uu90853psl","uu90853psl","11/13/2024 15:35",2024-11-13 23:35:00,22.44,1013.12,61.51,23,23.3886572751263,-0.948657275126251
"2024-11-13T15:51:09Z_uu90853psl","uu90853psl","11/13/2024 15:51",2024-11-13 23:51:00,22.34,1013.16,62.71,23,23.2055077674704,-0.865507767470444
"2024-11-13T16:06:28Z_uu90853psl","uu90853psl","11/13/2024 16:06",2024-11-14 00:06:00,22.19,1012.8,64.24,0,23.1493052934764,-0.95930529347638
"2024-11-13T16:21:53Z_uu90853psl","uu90853psl","11/13/2024 16:21",2024-11-14 00:21:00,22.05,1012.71,65.21,0,23.0540363477109,-1.00403634771085
"2024-11-13T16:37:18Z_uu90853psl","uu90853psl","11/13/2024 16:37",2024-11-14 00:37:00,21.93,1012.59,66.41,0,22.9399138564121,-1.00991385641208
"2024-11-13T16:52:37Z_uu90853psl","uu90853psl","11/13/2024 16:52",2024-11-14 00:52:00,21.82,1012.42,66.78,0,22.9621047956084,-1.1421047956084
"2024-11-13T17:07:56Z_uu90853psl","uu90853psl","11/13/2024 17:07",2024-11-14 01:07:00,21.7,1012.38,67.68,1,22.8549419845228,-1.15494198452275
"2024-11-13T17:23:15Z_uu90853psl","uu90853psl","11/13/2024 17:23",2024-11-14 01:23:00,21.52,1012.2,68.03,1,22.8842119914675,-1.36421199146749
"2024-11-13T17:38:50Z_uu90853psl","uu90853psl","11/13/2024 17:38",2024-11-14 01:38:00,21.37,1011.88,69.24,1,22.8549908310019,-1.48499083100191
"2024-11-13T17:54:22Z_uu90853psl","uu90853psl","11/13/2024 17:54",2024-11-14 01:54:00,21.19,1011.92,67.57,1,23.0686014922928,-1.87860149229276
"2024-11-13T18:09:47Z_uu90853psl","uu90853psl","11/13/2024 18:09",2024-11-14 02:09:00,20.94,1011.8,58.44,2,24.3825391212794,-3.44253912127936
"2024-11-13T18:25:06Z_uu90853psl","uu90853psl","11/13/2024 18:25",2024-11-14 02:25:00,21.03,1011.99,56.47,2,24.5729101431271,-3.54291014312711
"2024-11-13T18:40:27Z_uu90853psl","uu90853psl","11/13/2024 18:40",2024-11-14 02:40:00,21.2,1011.86,54.77,2,24.8640093281365,-3.66400932813647
"2024-11-13T18:55:50Z_uu90853psl","uu90853psl","11/13/2024 18:55",2024-11-14 02:55:00,21.37,1011.97,56.53,2,24.5732438824934,-3.20324388249344
"2024-11-13T19:11:09Z_uu90853psl","uu90853psl","11/13/2024 19:11",2024-11-14 03:11:00,21.4,1012.21,57.33,3,24.3591081889135,-2.95910818891352
"2024-11-13T19:26:27Z_uu90853psl","uu90853psl","11/13/2024 19:26",2024-11-14 03:26:00,21.38,1012.23,57.21,3,24.3670690872256,-2.98706908722557
"2024-11-13T19:42:03Z_uu90853psl","uu90853psl","11/13/2024 19:42",2024-11-14 03:42:00,21.36,1012.08,57.53,3,24.3875438474425,-3.02754384744251
"2024-11-13T19:57:29Z_uu90853psl","uu90853psl","11/13/2024 19:57",2024-11-14 03:57:00,21.31,1012.08,57.93,3,24.3322462629203,-3.02224626292032
"2024-11-13T20:12:48Z_uu90853psl","uu90853psl","11/13/2024 20:12",2024-11-14 04:12:00,21.23,1012.11,60.45,4,23.9709289148637,-2.74092891486367
"2024-11-13T20:28:19Z_uu90853psl","uu90853psl","11/13/2024 20:28",2024-11-14 04:28:00,21.12,1011.94,59.48,4,24.1783667622092,-3.05836676220925
"2024-11-13T20:43:46Z_uu90853psl","uu90853psl","11/13/2024 20:43",2024-11-14 04:43:00,20.97,1012.01,59.46,4,24.1509323217792,-3.1809323217792
"2024-11-13T20:59:05Z_uu90853psl","uu90853psl","11/13/2024 20:59",2024-11-14 04:59:00,20.87,1012.01,59.54,4,24.1398728048748,-3.26987280487475
"2024-11-13T21:14:24Z_uu90853psl","uu90853psl","11/13/2024 21:14",2024-11-14 05:14:00,20.68,1011.81,60.21,5,24.1335331212464,-3.4535331212464
"2024-11-13T21:29:51Z_uu90853psl","uu90853psl","11/13/2024 21:29",2024-11-14 05:29:00,20.64,1011.84,60.41,5,24.0929417634184,-3.45294176341835
"2024-11-13T21:45:13Z_uu90853psl","uu90853psl","11/13/2024 21:45",2024-11-14 05:45:00,20.46,1011.9,61.87,5,23.8652204487785,-3.40522044877852
"2024-11-13T22:00:36Z_uu90853psl","uu90853psl","11/13/2024 22:00",2024-11-14 06:00:00,20.12,1012.07,62.95,6,23.6425757656892,-3.52257576568923
"2024-11-13T22:15:54Z_uu90853psl","uu90853psl","11/13/2024 22:15",2024-11-14 06:15:00,20.09,1012.18,63.53,6,23.5149381943867,-3.4249381943867
"2024-11-13T22:31:13Z_uu90853psl","uu90853psl","11/13/2024 22:31",2024-11-14 06:31:00,20.13,1012.13,63.65,6,23.5199198616416,-3.38991986164155
"2024-11-13T22:46:32Z_uu90853psl","uu90853psl","11/13/2024 22:46",2024-11-14 06:46:00,20.37,1012.41,63.51,6,23.4184767375996,-3.0484767375996
"2024-11-13T23:01:54Z_uu90853psl","uu90853psl","11/13/2024 23:01",2024-11-14 07:01:00,21.2,1012.31,62.66,7,23.5791259899324,-2.37912598993237
"2024-11-13T23:17:19Z_uu90853psl","uu90853psl","11/13/2024 23:17",2024-11-14 07:17:00,22.23,1012.55,60.6,7,23.7603680256861,-1.5303680256861
"2024-11-13T23:32:45Z_uu90853psl","uu90853psl","11/13/2024 23:32",2024-11-14 07:32:00,22.61,1012.64,59.58,7,23.8625491695168,-1.25254916951679
"2024-11-13T23:48:04Z_uu90853psl","uu90853psl","11/13/2024 23:48",2024-11-14 07:48:00,22.96,1012.91,59.15,7,23.8055109827757,-0.845510982775728
"2024-11-14T00:03:37Z_uu90853psl","uu90853psl","11/14/2024 0:03",2024-11-14 08:03:00,23.85,1012.73,55.82,8,24.3435187673245,-0.493518767324485
"2024-11-14T00:18:55Z_uu90853psl","uu90853psl","11/14/2024 0:18",2024-11-14 08:18:00,25.25,1012.53,51.27,8,25.0588125617106,0.191187438289386
"2024-11-14T00:34:17Z_uu90853psl","uu90853psl","11/14/2024 0:34",2024-11-14 08:34:00,25.72,1012.39,49.49,8,25.3652854521467,0.354714547853291
"2024-11-14T00:49:43Z_uu90853psl","uu90853psl","11/14/2024 0:49",2024-11-14 08:49:00,26.29,1012.41,46.87,8,25.7188562537224,0.571143746277595
"2024-11-14T01:05:01Z_uu90853psl","uu90853psl","11/14/2024 1:05",2024-11-14 09:05:00,26.62,1012.35,48,9,25.588525708581,1.03147429141896
"2024-11-14T01:20:19Z_uu90853psl","uu90853psl","11/14/2024 1:20",2024-11-14 09:20:00,26.32,1012.4,47.41,9,25.6485187031398,0.671481296860243
"2024-11-14T01:35:51Z_uu90853psl","uu90853psl","11/14/2024 1:35",2024-11-14 09:35:00,26.57,1012.16,46.46,9,25.8833909909154,0.686609009084556
"2024-11-14T01:51:10Z_uu90853psl","uu90853psl","11/14/2024 1:51",2024-11-14 09:51:00,26.63,1012.02,47.28,9,25.8304295819574,0.799570418042649
"2024-11-14T02:06:28Z_uu90853psl","uu90853psl","11/14/2024 2:06",2024-11-14 10:06:00,27.02,1011.76,46.2,10,26.0919019617474,0.928098038252593
"2024-11-14T02:21:54Z_uu90853psl","uu90853psl","11/14/2024 2:21",2024-11-14 10:21:00,27.26,1011.72,45.45,10,26.2128416868157,1.0471583131843
"2024-11-14T02:37:20Z_uu90853psl","uu90853psl","11/14/2024 2:37",2024-11-14 10:37:00,27.71,1011.38,45.44,10,26.3609065361874,1.34909346381256
"2024-11-14T02:52:38Z_uu90853psl","uu90853psl","11/14/2024 2:52",2024-11-14 10:52:00,28.26,1011.29,45.54,10,26.3859098367577,1.87409016324229
"2024-11-14T03:07:57Z_uu90853psl","uu90853psl","11/14/2024 3:07",2024-11-14 11:07:00,28.78,1010.88,42.05,11,27.0452629911286,1.7347370088714
"2024-11-14T03:23:22Z_uu90853psl","uu90853psl","11/14/2024 3:23",2024-11-14 11:23:00,29.1,1010.68,43.37,11,26.9490647326517,2.1509352673483
"2024-11-14T03:38:42Z_uu90853psl","uu90853psl","11/14/2024 3:38",2024-11-14 11:38:00,29.5,1010.4,39.92,11,27.5468036777803,1.95319632221971
"2024-11-14T03:54:00Z_uu90853psl","uu90853psl","11/14/2024 3:54",2024-11-14 11:54:00,29.88,1010.38,37.67,11,27.8664809677622,2.01351903223783
"2024-11-14T04:09:18Z_uu90853psl","uu90853psl","11/14/2024 4:09",2024-11-14 12:09:00,30.32,1010.32,44.03,12,27.0131345049933,3.30686549500668
"2024-11-14T04:24:41Z_uu90853psl","uu90853psl","11/14/2024 4:24",2024-11-14 12:24:00,30.81,1010.22,43.78,12,27.0908373805428,3.71916261945719
"2024-11-14T04:40:07Z_uu90853psl","uu90853psl","11/14/2024 4:40",2024-11-14 12:40:00,31.27,1010.04,41.33,12,27.5071904791429,3.76280952085712
"2024-11-14T04:55:25Z_uu90853psl","uu90853psl","11/14/2024 4:55",2024-11-14 12:55:00,31.42,1009.95,41.67,12,27.4990152289998,3.92098477100021
"2024-11-14T05:10:47Z_uu90853psl","uu90853psl","11/14/2024 5:10",2024-11-14 13:10:00,31.7,1009.97,41.13,13,27.5650385910601,4.13496140893987
"2024-11-14T05:26:06Z_uu90853psl","uu90853psl","11/14/2024 5:26",2024-11-14 13:26:00,32.18,1010,41.04,13,27.5645379820107,4.61546201798933
"2024-11-14T05:35:54Z_uu90853psl","uu90853psl","11/14/2024 5:35",2024-11-14 13:35:00,32.36,1010.06,39.67,13,27.7280470778653,4.63195292213472
"2024-11-14T05:51:20Z_uu90853psl","uu90853psl","11/14/2024 5:51",2024-11-14 13:51:00,32.43,1009.96,40.07,13,27.7158913785662,4.71410862143378
"2024-11-14T06:06:42Z_uu90853psl","uu90853psl","11/14/2024 6:06",2024-11-14 14:06:00,32.58,1009.89,39.51,14,27.8235073165535,4.75649268344651
"2024-11-14T06:22:00Z_uu90853psl","uu90853psl","11/14/2024 6:22",2024-11-14 14:22:00,32.86,1010.05,38.85,14,27.8457213146581,5.01427868534195
"2024-11-14T06:37:19Z_uu90853psl","uu90853psl","11/14/2024 6:37",2024-11-14 14:37:00,33.29,1009.89,37.27,14,28.1331737898777,5.15682621012228
"2024-11-14T06:52:45Z_uu90853psl","uu90853psl","11/14/2024 6:52",2024-11-14 14:52:00,33.43,1009.89,37.46,14,28.1069074372297,5.32309256277032
"2024-11-14T07:08:17Z_uu90853psl","uu90853psl","11/14/2024 7:08",2024-11-14 15:08:00,33.49,1009.78,37.45,15,28.1557459505882,5.33425404941185
"2024-11-14T07:23:36Z_uu90853psl","uu90853psl","11/14/2024 7:23",2024-11-14 15:23:00,33.54,1009.88,37.1,15,28.1609894518219,5.37901054817806
"2024-11-14T07:39:02Z_uu90853psl","uu90853psl","11/14/2024 7:39",2024-11-14 15:39:00,32.68,1009.95,37.86,15,28.0257247215736,4.65427527842642
"2024-11-14T07:54:26Z_uu90853psl","uu90853psl","11/14/2024 7:54",2024-11-14 15:54:00,31.82,1010.17,41.09,15,27.4842845790661,4.33571542093389
"2024-11-14T08:09:44Z_uu90853psl","uu90853psl","11/14/2024 8:09",2024-11-14 16:09:00,31.1,1010.28,42.87,16,27.1907542541969,3.90924574580308
"2024-11-14T08:25:10Z_uu90853psl","uu90853psl","11/14/2024 8:25",2024-11-14 16:25:00,30.28,1010.28,45.93,16,26.7677277326022,3.51227226739778
"2024-11-14T08:40:34Z_uu90853psl","uu90853psl","11/14/2024 8:40",2024-11-14 16:40:00,29.67,1010.25,48.42,16,26.4364428345186,3.23355716548141
"2024-11-14T08:56:10Z_uu90853psl","uu90853psl","11/14/2024 8:56",2024-11-14 16:56:00,29.35,1010.36,48.06,16,26.4387545868431,2.91124541315693
"2024-11-14T09:11:49Z_uu90853psl","uu90853psl","11/14/2024 9:11",2024-11-14 17:11:00,29.19,1010.52,49.48,17,26.1734211454323,3.01657885456765
"2024-11-14T09:27:17Z_uu90853psl","uu90853psl","11/14/2024 9:27",2024-11-14 17:27:00,28.7,1010.49,48.28,17,26.3522564645658,2.3477435354342
"2024-11-14T09:42:36Z_uu90853psl","uu90853psl","11/14/2024 9:42",2024-11-14 17:42:00,28.39,1010.36,50.66,17,26.0793202874489,2.31067971255111
"2024-11-14T09:58:02Z_uu90853psl","uu90853psl","11/14/2024 9:58",2024-11-14 17:58:00,28.21,1010.47,50.92,17,25.995920783764,2.21407921623595
"2024-11-14T10:13:24Z_uu90853psl","uu90853psl","11/14/2024 10:13",2024-11-14 18:13:00,27.97,1010.69,52.36,18,25.7019373319933,2.26806266800671
"2024-11-14T10:28:43Z_uu90853psl","uu90853psl","11/14/2024 10:28",2024-11-14 18:28:00,27.51,1010.74,54.41,18,25.3969662687055,2.11303373129446
"2024-11-14T10:44:02Z_uu90853psl","uu90853psl","11/14/2024 10:44",2024-11-14 18:44:00,27.07,1010.94,55.5,18,25.1599965804363,1.91000341956371
"2024-11-14T10:59:28Z_uu90853psl","uu90853psl","11/14/2024 10:59",2024-11-14 18:59:00,26.52,1011.08,57.73,18,24.7913139074127,1.72868609258725
"2024-11-14T11:14:47Z_uu90853psl","uu90853psl","11/14/2024 11:14",2024-11-14 19:14:00,25.9,1011.55,60.54,19,24.2000815155958,1.69991848440424
"2024-11-14T11:30:06Z_uu90853psl","uu90853psl","11/14/2024 11:30",2024-11-14 19:30:00,25.53,1011.68,61.93,19,23.9518379585911,1.5781620414089
"2024-11-14T11:45:39Z_uu90853psl","uu90853psl","11/14/2024 11:45",2024-11-14 19:45:00,25.01,1011.95,63.8,19,23.5768386608474,1.43316133915263
"2024-11-14T12:00:58Z_uu90853psl","uu90853psl","11/14/2024 12:00",2024-11-14 20:00:00,24.59,1011.98,65.61,20,23.3136745253176,1.27632547468241
"2024-11-14T12:16:23Z_uu90853psl","uu90853psl","11/14/2024 12:16",2024-11-14 20:16:00,24.29,1011.98,66.61,20,23.1754305640121,1.11456943598786
